Id	geneSymbol	iEF_emptyrep1	iEF_emptyrep2	iEF_EFrep1	iEF_EFrep2	iEF_EE4rep1	iEF_EE4rep2	norm.iEF_emptyrep1	norm.iEF_emptyrep2	norm.iEF_EFrep1	norm.iEF_EFrep2	norm.iEF_EE4rep1	norm.iEF_EE4rep2	baseMean	iEF_empty	iEF_EF	iEF_EE4	FoldChange	log2FoldChange	pvalue	padj	dispGeneEst	dispFit	dispMAP	dispersion	betaConv	maxCooks
NOLC1	NA	1	1	5	2	5	4	1	1	5	2	5	4	2.91	1	4	4	1.426	0.512	0.704825175256578	1	0	0.9504	0.6126	0.6126	TRUE	NA
NOM1	NA	1	0	1	0	2	0	1	0	1	0	2	0	0.66	0	0	1	1.669	0.739	0.714631000118551	1	0	0.714	0.7717	0.7717	TRUE	NA
NOMO1	NA	2	4	2	2	1	2	2	4	2	2	1	2	2.16	3	2	2	-1.323	-0.404	0.823538049176579	1	0	1.7914	0.9785	0.9785	TRUE	NA
NOMO2	NA	0	1	1	0	0	0	0	1	1	0	0	0	0.34	0	0	0	-2.562	-1.357	0.505685105096702	1	0	0.0089	0.0089	0.0089	TRUE	NA
NONO	NA	9	8	7	17	13	14	9	9	7	15	13	14	11.04	9	11	14	1.239	0.31	0.634567075664355	1	0	0.1478	0.1232	0.1232	TRUE	NA
NOP10	NA	2	1	0	0	1	0	2	1	0	0	1	0	0.69	2	0	0	2.696	1.431	0.55476229075744	1	0	0.9227	0.9752	0.9752	TRUE	NA
NOP14	NA	0	0	4	0	2	3	0	0	4	0	2	3	1.45	0	2	2	2.164	1.114	0.750080948751552	1	0	5.0019	5.315	5.315	TRUE	NA
NOP16	NA	0	0	1	2	0	0	0	0	1	2	0	0	0.46	0	2	0	-7.501	-2.907	0.0894181269149418	1	0	0.0623	0.0643	0.0643	TRUE	NA
NOP2	NA	0	2	3	3	2	1	0	2	3	3	2	1	1.77	1	3	2	-1.805	-0.852	0.704897412419208	1	0	3.1157	1.9467	1.9467	TRUE	NA
NOP53	NA	4	3	2	2	1	0	4	3	2	2	1	0	2.01	4	2	0	-3.99	-1.996	0.376816635377677	1	0	2.1445	1.3022	1.3022	TRUE	NA
NOP56	NA	3	2	7	2	7	4	3	2	7	2	7	4	4.09	2	4	6	1.381	0.466	0.67067500807218	1	0	0.5014	0.3533	0.3533	TRUE	NA
NOP58	NA	0	2	3	2	1	2	0	2	3	2	1	2	1.62	1	2	2	-1.918	-0.94	0.700727236418246	1	0	4.0068	2.3135	2.3135	TRUE	NA
NOP9	NA	0	0	0	0	1	4	0	0	0	0	1	4	0.81	0	0	2	12.723	3.669	0.218357208288589	1	0	2.0446	3.0354	3.0354	TRUE	NA
NORAD	NA	6	11	9	8	3	10	6	12	9	7	3	10	7.74	9	8	6	-1.354	-0.438	0.598851788184281	1	0	0.2219	0.1913	0.1913	TRUE	NA
NOSIP	NA	2	1	1	1	0	1	2	1	1	1	0	1	1	2	1	0	-1.948	-0.962	0.729615404923917	1	0	4.0529	2.272	2.272	TRUE	NA
NOTCH1	NA	2	0	4	4	2	0	2	0	4	4	2	0	1.91	1	4	1	-6.628	-2.729	0.251326752442428	1	0	2.4902	1.9759	1.9759	TRUE	NA
NOTCH2	NA	1	4	2	5	4	4	1	4	2	4	4	4	3.25	2	3	4	1.349	0.432	0.739266678361932	1	0	0.7611	0.5264	0.5264	TRUE	NA
NOTCH2NLB	NA	0	1	0	0	1	2	0	1	0	0	1	2	0.67	0	0	2	8.071	3.013	0.153989505737187	1	0	0.7333	0.7738	0.7738	TRUE	NA
NOTCH3	NA	1	3	0	0	1	2	1	3	0	0	1	2	1.2	2	0	2	8.168	3.03	0.344712445339413	1	0	5.3074	3.5726	3.5726	TRUE	NA
NPAS2	NA	0	1	1	0	0	0	0	1	1	0	0	0	0.34	0	0	0	-2.562	-1.357	0.505685105096702	1	0	0.0089	0.0089	0.0089	TRUE	NA
NPAS3	NA	1	0	0	3	0	0	1	0	0	3	0	0	0.62	0	2	0	-6.563	-2.714	0.186855668559288	1	0	0.4659	0.6333	0.6333	TRUE	NA
NPAT	NA	1	2	1	0	1	1	1	2	1	0	1	1	1.02	2	0	1	2.181	1.125	0.689633065656939	1	0	4.2379	2.3585	2.3585	TRUE	NA
NPC1	NA	1	0	0	2	1	1	1	0	0	2	1	1	0.8	0	1	1	1.165	0.22	0.926446973914189	1	0	1.9148	1.6865	1.6865	TRUE	NA
NPDC1	NA	0	0	0	2	1	0	0	0	0	2	1	0	0.46	0	1	0	-1.817	-0.862	0.622321639677911	1	0	0.0678	0.0708	0.0708	TRUE	NA
NPEPPS	NA	0	0	3	1	3	2	0	0	3	1	3	2	1.44	0	2	2	1.422	0.508	0.858208720169962	1	0	5.0318	3.3894	3.3894	TRUE	NA
NPEPPSP1	NA	0	0	0	0	2	0	0	0	0	0	2	0	0.33	0	0	1	5.056	2.338	0.196427816567761	1	0	0.0077	0.0077	0.0077	TRUE	NA
NPLOC4	NA	3	0	4	2	3	1	3	0	4	2	3	1	2.11	2	3	2	-1.583	-0.662	0.727925145121393	1	0	1.8979	1.2214	1.2214	TRUE	NA
NPM1	NA	15	7	24	14	22	13	16	7	23	12	22	13	15.48	12	18	18	-1.026	-0.036	0.940414366157012	1	0	0.0749	0.057	0.057	TRUE	NA
NPM3	NA	0	0	2	0	0	1	0	0	2	0	0	1	0.48	0	1	0	-1.829	-0.871	0.620300374116245	1	0	0.0854	0.0903	0.0903	TRUE	NA
NPRL2	NA	1	0	1	0	0	0	1	0	1	0	0	0	0.33	0	0	0	-2.369	-1.244	0.517498243479088	1	0	0.0082	0.0083	0.0083	TRUE	NA
NPRL3	NA	0	1	2	2	3	0	0	1	2	2	3	0	1.29	0	2	2	-1.421	-0.507	0.869797534231319	1	0	5.408	3.9753	3.9753	TRUE	NA
NPTN	NA	1	0	2	1	0	3	1	0	2	1	0	3	1.12	0	2	2	1.115	0.158	0.959173347258477	1	0	5.0211	3.8988	3.8988	TRUE	NA
NPTXR	NA	2	0	3	1	0	0	2	0	3	1	0	0	0.97	1	2	0	-8.851	-3.146	0.333102088877308	1	0	3.8384	3.7424	3.7424	TRUE	NA
NPY1R	NA	0	1	1	0	0	0	0	1	1	0	0	0	0.34	0	0	0	-2.562	-1.357	0.505685105096702	1	0	0.0089	0.0089	0.0089	TRUE	NA
NQO1	NA	3	2	0	0	0	0	3	2	0	0	0	0	0.88	2	0	0	1	0	1	1	0	2.8195	4.0997	4.0997	TRUE	NA
NQO2	NA	1	0	0	0	0	1	1	0	0	0	0	1	0.34	0	0	0	2.884	1.528	0.454873197435634	1	0	0.0086	0.0087	0.0087	TRUE	NA
NR0B1	NA	1	0	1	2	0	0	1	0	1	2	0	0	0.63	0	2	0	-7.752	-2.955	0.136547745900196	1	0	0.5183	0.5615	0.5615	TRUE	NA
NR1D1	NA	0	0	0	0	2	0	0	0	0	0	2	0	0.33	0	0	1	5.056	2.338	0.196427816567761	1	0	0.0077	0.0077	0.0077	TRUE	NA
NR1H2	NA	0	0	1	0	1	1	0	0	1	0	1	1	0.49	0	0	1	2.101	1.071	0.543378712177844	1	0	0.0926	0.0946	0.0946	TRUE	NA
NR2C2	NA	0	0	1	4	3	0	0	0	1	4	3	0	1.25	0	2	2	-2.148	-1.103	0.763839571763352	1	8.0316	5.3985	5.8811	5.8811	TRUE	NA
NR2F2	NA	4	5	6	9	1	3	4	5	6	8	1	3	4.53	4	7	2	-3.639	-1.863	0.104406984843913	1	0	0.4275	0.3017	0.3017	TRUE	NA
NR2F6	NA	2	0	0	2	0	1	2	0	0	2	0	1	0.81	1	1	0	-1.539	-0.622	0.831158313941362	1	0	2.0167	2.5559	2.5559	TRUE	NA
NR3C1	NA	1	3	0	0	0	0	1	3	0	0	0	0	0.71	2	0	0	1	0	1	1	0	1.062	1.4769	1.4769	TRUE	NA
NR4A1	NA	4	0	1	1	2	0	4	0	1	1	2	0	1.33	2	1	1	-1.908	-0.932	0.767793557427764	1	0	5.3584	3.6868	3.6868	TRUE	NA
NR4A2	NA	1	1	0	0	1	0	1	1	0	0	1	0	0.52	1	0	0	2.825	1.498	0.466676699005129	1	0	0.1413	0.1458	0.1458	TRUE	NA
NR4A3	NA	1	1	1	0	0	0	1	1	1	0	0	0	0.51	1	0	0	-2.518	-1.332	0.517277602700699	1	0	0.1309	0.1349	0.1349	TRUE	NA
NRAS	NA	2	2	1	3	0	1	2	2	1	3	0	1	1.47	2	2	0	-3.612	-1.853	0.502850981543664	1	0	4.8898	2.5266	2.5266	TRUE	NA
NRBF2	NA	0	0	1	1	0	0	0	0	1	1	0	0	0.31	0	1	0	-5.124	-2.357	0.182919441263206	1	0	0.0049	0.005	0.005	TRUE	NA
NRBP1	NA	2	1	2	1	1	1	2	1	2	1	1	1	1.32	2	2	1	-1.339	-0.422	0.866757462068305	1	0	5.3812	2.1814	2.1814	TRUE	NA
NRBP2	NA	0	2	0	0	0	3	0	2	0	0	0	3	0.84	1	0	2	4.823	2.27	0.482832466678163	1	0	2.3795	3.4489	3.4489	TRUE	NA
NRCAM	NA	1	2	1	4	0	0	1	2	1	4	0	0	1.29	2	2	0	-10.842	-3.439	0.28076082626825	1	0	5.409	3.6305	3.6305	TRUE	NA
NRDC	NA	5	3	4	9	2	6	5	3	4	8	2	6	4.68	4	6	4	-1.543	-0.625	0.556847070316588	1	0	0.4083	0.3285	0.3285	TRUE	NA
NREP	NA	1	0	0	0	1	0	1	0	0	0	1	0	0.34	0	0	0	2.653	1.408	0.463489163765883	1	0	0.0092	0.0093	0.0093	TRUE	NA
NRF1	NA	0	1	2	1	1	0	0	1	2	1	1	0	0.81	0	2	0	-2.83	-1.501	0.545724221597589	1	0	2.0386	1.6837	1.6837	TRUE	NA
NRGN	NA	0	1	0	1	0	0	0	1	0	1	0	0	0.33	0	0	0	-2.343	-1.228	0.521334797777089	1	0	0.0073	0.0073	0.0073	TRUE	NA
NRIP1	NA	1	1	0	1	1	1	1	1	0	1	1	1	0.83	1	0	1	2.243	1.166	0.63253610018404	1	0	2.2357	1.4611	1.4611	TRUE	NA
NRP1	NA	0	1	1	0	0	0	0	1	1	0	0	0	0.34	0	0	0	-2.562	-1.357	0.505685105096702	1	0	0.0089	0.0089	0.0089	TRUE	NA
NRP2	NA	1	0	0	0	1	0	1	0	0	0	1	0	0.34	0	0	0	2.653	1.408	0.463489163765883	1	0	0.0092	0.0093	0.0093	TRUE	NA
NRSN2	NA	0	1	0	3	0	1	0	1	0	3	0	1	0.79	0	2	0	-1.854	-0.89	0.724884774271261	1	0	1.7865	1.9078	1.9078	TRUE	NA
NSD1	NA	1	2	0	3	3	1	1	2	0	3	3	1	1.63	2	2	2	2.32	1.214	0.638190009380406	1	0	3.9126	2.5177	2.5177	TRUE	NA
NSD2	NA	10	2	3	10	2	5	10	2	3	9	2	5	5.2	6	6	4	-1.715	-0.778	0.510101624483301	1	0.6566	0.3561	0.4431	0.4431	TRUE	NA
NSD3	NA	2	4	0	7	2	3	2	4	0	6	2	3	2.92	3	3	2	1.175	0.233	0.885919798696937	1	0	0.9484	0.8046	0.8046	TRUE	NA
NSDHL	NA	1	1	0	1	1	0	1	1	0	1	1	0	0.67	1	0	0	1.064	0.09	0.969493090350879	1	0	0.7365	0.6781	0.6781	TRUE	NA
NSF	NA	0	0	1	1	0	2	0	0	1	1	0	2	0.63	0	1	1	-1.091	-0.125	0.946078960227959	1	0	0.5156	0.5671	0.5671	TRUE	NA
NSFL1C	NA	1	2	1	3	1	0	1	2	1	3	1	0	1.3	2	2	0	-3.556	-1.83	0.527888411570035	1	0	5.4006	2.8218	2.8218	TRUE	NA
NSL1	NA	0	1	1	1	0	1	0	1	1	1	0	1	0.65	0	1	0	-1.965	-0.975	0.6235013809554	1	0	0.6136	0.5873	0.5873	TRUE	NA
NSMCE3	NA	0	0	0	0	2	0	0	0	0	0	2	0	0.33	0	0	1	5.056	2.338	0.196427816567761	1	0	0.0077	0.0077	0.0077	TRUE	NA
NSMCE4A	NA	0	2	0	0	0	1	0	2	0	0	0	1	0.52	1	0	0	2.534	1.341	0.496902758291473	1	0	0.142	0.151	0.151	TRUE	NA
NSMF	NA	2	2	1	0	1	0	2	2	1	0	1	0	1.03	2	0	0	1.057	0.08	0.979552290790828	1	0	4.3523	3.0317	3.0317	TRUE	NA
NSRP1	NA	1	0	0	1	0	0	1	0	0	1	0	0	0.32	0	0	0	-2.562	-1.357	0.505503727047695	1	0	0.0068	0.0068	0.0068	TRUE	NA
NSUN2	NA	1	0	3	2	1	0	1	0	3	2	1	0	1.11	0	2	0	-5.468	-2.451	0.415086214115383	1	0	4.9577	3.3308	3.3308	TRUE	NA
NSUN3	NA	0	0	0	2	0	0	0	0	0	2	0	0	0.3	0	1	0	-4.455	-2.155	0.233719336112175	1	0	0.004	0.004	0.004	TRUE	NA
NSUN4	NA	0	1	1	1	2	0	0	1	1	1	2	0	0.82	0	1	1	-1.025	-0.036	0.988273712181632	1	0	2.104	1.8394	1.8394	TRUE	NA
NT5C	NA	1	0	2	0	0	1	1	0	2	0	0	1	0.65	0	1	0	-1.451	-0.537	0.79677960957152	1	0	0.6518	0.7292	0.7292	TRUE	NA
NT5C2	NA	0	1	1	2	0	0	0	1	1	2	0	0	0.63	0	2	0	-7.133	-2.835	0.158356134509112	1	0	0.5399	0.567	0.567	TRUE	NA
NT5C3B	NA	0	0	1	0	0	1	0	0	1	0	0	1	0.32	0	0	0	1.061	0.085	0.96655821193756	1	0	0.0064	0.0064	0.0064	TRUE	NA
NT5DC2	NA	0	1	0	0	2	0	0	1	0	0	2	0	0.51	0	0	1	5.501	2.46	0.185797802841512	1	0	0.1252	0.1358	0.1358	TRUE	NA
NT5DC3	NA	2	1	1	0	1	1	2	1	1	0	1	1	1.01	2	0	1	2.349	1.232	0.655790549751059	1	0	4.2025	2.3022	2.3022	TRUE	NA
NT5E	NA	8	18	0	0	4	1	8	19	0	0	4	1	5.43	14	0	2	14.518	3.86	0.0354346091579127	1	1.0448	0.3386	0.4192	0.4192	TRUE	NA
NTAN1	NA	1	1	1	0	0	1	1	1	1	0	0	1	0.67	1	0	0	1.056	0.079	0.973460881374304	1	0	0.7819	0.7179	0.7179	TRUE	NA
NTHL1	NA	0	0	0	1	0	2	0	0	0	1	0	2	0.47	0	0	1	1.856	0.892	0.581392726660884	1	0	0.0769	0.0796	0.0796	TRUE	NA
NTNG1	NA	1	0	0	2	0	1	1	0	0	2	0	1	0.63	0	1	0	-1.633	-0.708	0.728090565781921	1	0	0.5319	0.5837	0.5837	TRUE	NA
NTSR1	NA	1	0	1	2	0	0	1	0	1	2	0	0	0.63	0	2	0	-7.752	-2.955	0.136547745900196	1	0	0.5183	0.5615	0.5615	TRUE	NA
NUB1	NA	2	1	0	1	0	0	2	1	0	1	0	0	0.68	2	0	0	-2.518	-1.332	0.582758407259853	1	0	0.8029	0.8772	0.8772	TRUE	NA
NUBP2	NA	0	1	1	2	3	0	0	1	1	2	3	0	1.13	0	2	2	1.129	0.175	0.954806487374832	1	0	5.0443	3.9133	3.9133	TRUE	NA
NUBPL	NA	0	1	0	1	0	0	0	1	0	1	0	0	0.33	0	0	0	-2.343	-1.228	0.521334797777089	1	0	0.0073	0.0073	0.0073	TRUE	NA
NUCB1	NA	0	2	0	0	0	2	0	2	0	0	0	2	0.68	1	0	1	3.903	1.965	0.403202103220808	1	0	0.8277	1.0635	1.0635	TRUE	NA
NUCB2	NA	2	0	1	1	2	2	2	0	1	1	2	2	1.31	1	1	2	2.165	1.114	0.682475905939629	1	0	5.3937	2.815	2.815	TRUE	NA
NUCKS1	NA	13	14	15	9	7	10	14	15	14	8	7	10	11.25	14	11	8	-1.329	-0.41	0.544062353761036	1	0	0.1439	0.1189	0.1189	TRUE	NA
NUDC	NA	5	3	3	1	5	3	5	3	3	1	5	3	3.34	4	2	4	2.205	1.141	0.396896264041904	1	0	0.7228	0.4697	0.4697	TRUE	NA
NUDCD1	NA	0	0	1	0	1	0	0	0	1	0	1	0	0.32	0	0	0	1.055	0.077	0.96509631675598	1	0	0.0068	0.0069	0.0069	TRUE	NA
NUDCD3	NA	0	3	1	1	1	1	0	3	1	1	1	1	1.17	2	1	1	1.056	0.078	0.978153671366326	1	0	5.2182	2.9063	2.9063	TRUE	NA
NUDT1	NA	2	0	3	2	0	1	2	0	3	2	0	1	1.28	1	2	0	-4.144	-2.051	0.517944432648206	1	0	5.4092	3.7719	3.7719	TRUE	NA
NUDT11	NA	0	2	0	0	0	0	0	2	0	0	0	0	0.36	1	0	0	1	0	1	1	0	0.0127	0.0128	0.0128	TRUE	NA
NUDT15	NA	0	1	2	0	0	0	0	1	2	0	0	0	0.5	0	1	0	-4.922	-2.299	0.212724557015656	1	0	0.1071	0.115	0.115	TRUE	NA
NUDT21	NA	3	0	3	0	3	3	3	0	3	0	3	3	1.98	2	2	3	4.743	2.246	0.337673014761511	1	0	2.248	1.9347	1.9347	TRUE	NA
NUDT3	NA	1	1	1	5	2	3	1	1	1	4	2	3	2.07	1	2	2	1.019	0.028	0.987723576859496	1	0	1.995	1.1269	1.1269	TRUE	NA
NUFIP1	NA	1	0	1	1	0	1	1	0	1	1	0	1	0.64	0	1	0	-1.884	-0.914	0.658185656426968	1	0	0.5899	0.5525	0.5525	TRUE	NA
NUFIP2	NA	8	8	5	4	4	5	8	9	5	4	4	5	5.68	8	4	4	1.059	0.083	0.931127437686193	1	0	0.3212	0.2237	0.2237	TRUE	NA
NUMA1	NA	1	5	0	3	3	3	1	5	0	3	3	3	2.49	3	2	3	3.49	1.803	0.334303721857868	1	0	1.3134	1.0075	1.0075	TRUE	NA
NUMB	NA	1	1	0	1	0	1	1	1	0	1	0	1	0.66	1	0	0	1.066	0.092	0.966279246674264	1	0	0.7127	0.6721	0.6721	TRUE	NA
NUMBL	NA	1	0	0	1	1	0	1	0	0	1	1	0	0.49	0	0	0	1.044	0.063	0.974378779046757	1	0	0.0963	0.0983	0.0983	TRUE	NA
NUP107	NA	0	0	1	3	2	3	0	0	1	3	2	3	1.42	0	2	2	1.437	0.523	0.854841135474861	1	0	5.1296	3.4346	3.4346	TRUE	NA
NUP133	NA	0	2	1	0	2	2	0	2	1	0	2	2	1.17	1	0	2	4.027	2.01	0.52964472684457	1	0	5.215	3.7417	3.7417	TRUE	NA
NUP153	NA	3	5	4	7	2	1	3	5	4	6	2	1	3.58	4	5	2	-3.321	-1.732	0.195754131387939	1	0	0.6326	0.4392	0.4392	TRUE	NA
NUP155	NA	3	3	3	5	2	4	3	3	3	4	2	4	3.25	3	4	3	-1.266	-0.34	0.79026687225835	1	0	0.7613	0.4811	0.4811	TRUE	NA
NUP160	NA	5	1	4	2	3	4	5	1	4	2	3	4	3.12	3	3	4	1.361	0.445	0.746448590039168	1	0	0.8263	0.5936	0.5936	TRUE	NA
NUP188	NA	2	4	6	5	13	8	2	4	6	4	13	8	6.19	3	5	10	2.012	1.008	0.247244942408466	1	0	0.2905	0.2258	0.2258	TRUE	NA
NUP205	NA	5	4	2	3	4	1	5	4	2	3	4	1	3.17	4	2	2	-1.019	-0.027	0.984853487751569	1	0	0.8019	0.5619	0.5619	TRUE	NA
NUP214	NA	2	2	3	0	2	2	2	2	3	0	2	2	1.83	2	2	2	1.889	0.918	0.687061162535425	1	0	2.8034	1.8054	1.8054	TRUE	NA
NUP37	NA	0	0	1	0	1	0	0	0	1	0	1	0	0.32	0	0	0	1.055	0.077	0.96509631675598	1	0	0.0068	0.0069	0.0069	TRUE	NA
NUP42	NA	0	0	0	1	0	1	0	0	0	1	0	1	0.31	0	0	0	1.067	0.094	0.957540456390582	1	0	0.0052	0.0052	0.0052	TRUE	NA
NUP43	NA	1	1	1	1	0	1	1	1	1	1	0	1	0.82	1	1	0	-1.985	-0.989	0.683740747317898	1	0	2.1693	1.4293	1.4293	TRUE	NA
NUP50	NA	0	0	5	2	3	1	0	0	5	2	3	1	1.75	0	4	2	-1.691	-0.758	0.752995032741243	1	0	3.2372	2.3301	2.3301	TRUE	NA
NUP54	NA	0	0	0	1	0	3	0	0	0	1	0	3	0.63	0	0	2	2.405	1.266	0.512846910143552	1	0	0.5292	0.6467	0.6467	TRUE	NA
NUP58	NA	0	1	2	1	1	1	0	1	2	1	1	1	0.97	0	2	1	-1.474	-0.56	0.822746600781479	1	0	3.8072	2.1826	2.1826	TRUE	NA
NUP62	NA	1	0	7	3	3	1	1	0	7	3	3	1	2.39	0	5	2	-2.488	-1.315	0.437895587530584	1	0	1.4369	0.9569	0.9569	TRUE	NA
NUP88	NA	3	0	0	4	0	1	3	0	0	4	0	1	1.28	2	2	0	-2.427	-1.279	0.748710355905279	1	10	5.4101	6.3519	6.3519	TRUE	NA
NUP93	NA	0	0	2	2	2	4	0	0	2	2	2	4	1.59	0	2	3	1.528	0.612	0.815155524987585	1	0	4.1834	2.8695	2.8695	TRUE	NA
NUP98	NA	0	3	1	2	0	1	0	3	1	2	0	1	1.15	2	2	0	-3.319	-1.731	0.577497448428509	1	0	5.1541	3.4954	3.4954	TRUE	NA
NUS1	NA	0	0	0	3	1	1	0	0	0	3	1	1	0.77	0	2	1	1.048	0.067	0.978118617442752	1	0	1.6485	1.8787	1.8787	TRUE	NA
NUSAP1	NA	2	6	1	2	2	1	2	6	1	2	2	1	2.37	4	2	2	1.16	0.214	0.906440834188529	1	0	1.4668	0.9252	0.9252	TRUE	NA
NUTF2	NA	0	3	4	2	1	3	0	3	4	2	1	3	2.12	2	3	2	-1.945	-0.96	0.630718288937295	1	0	1.888	1.4701	1.4701	TRUE	NA
NVL	NA	0	0	2	1	0	0	0	0	2	1	0	0	0.47	0	2	0	-7.54	-2.915	0.0895231019932765	1	0	0.0718	0.0745	0.0745	TRUE	NA
NXF1	NA	1	2	0	0	0	2	1	2	0	0	0	2	0.85	2	0	1	4.158	2.056	0.488518432928414	1	0	2.5257	2.5629	2.5629	TRUE	NA
NXN	NA	2	1	0	1	0	0	2	1	0	1	0	0	0.68	2	0	0	-2.518	-1.332	0.582758407259853	1	0	0.8029	0.8772	0.8772	TRUE	NA
NXPE3	NA	1	0	1	0	1	2	1	0	1	0	1	2	0.82	0	0	2	3.899	1.963	0.428438230303521	1	0	2.1598	1.7892	1.7892	TRUE	NA
NXT1	NA	0	1	1	0	0	0	0	1	1	0	0	0	0.34	0	0	0	-2.562	-1.357	0.505685105096702	1	0	0.0089	0.0089	0.0089	TRUE	NA
NYNRIN	NA	1	3	3	1	0	1	1	3	3	1	0	1	1.5	2	2	0	-4.66	-2.22	0.430430406084042	1	0	4.7591	2.691	2.691	TRUE	NA
OAF	NA	5	2	0	1	0	2	5	2	0	1	0	2	1.7	4	0	1	1.714	0.778	0.794594222336011	1	0	3.5072	2.8103	2.8103	TRUE	NA
OARD1	NA	0	0	0	1	1	0	0	0	0	1	1	0	0.31	0	0	0	1.061	0.086	0.966515111192824	1	0	0.0056	0.0056	0.0056	TRUE	NA
OAS3	NA	1	1	0	2	1	1	1	1	0	2	1	1	0.98	1	1	1	1.442	0.528	0.843213343154693	1	0	3.8618	2.2487	2.2487	TRUE	NA
OAZ1	NA	5	4	3	3	5	7	5	4	3	3	5	7	4.46	4	3	6	2.116	1.081	0.31160748639757	1	0	0.4372	0.2985	0.2985	TRUE	NA
OAZ2	NA	1	0	1	2	0	0	1	0	1	2	0	0	0.63	0	2	0	-7.752	-2.955	0.136547745900196	1	0	0.5183	0.5615	0.5615	TRUE	NA
OBI1	NA	1	0	0	0	0	2	1	0	0	0	0	2	0.5	0	0	1	5.511	2.462	0.182600546066316	1	0	0.1085	0.1163	0.1163	TRUE	NA
OBSCN	NA	2	0	0	0	1	0	2	0	0	0	1	0	0.51	1	0	0	2.538	1.344	0.495296474874963	1	0	0.1345	0.1425	0.1425	TRUE	NA
OBSL1	NA	2	2	0	0	5	1	2	2	0	0	5	1	1.69	2	0	3	14.921	3.899	0.169336390040491	1	0	3.5595	2.6676	2.6676	TRUE	NA
OCIAD1	NA	0	1	2	0	1	0	0	1	2	0	1	0	0.66	0	1	0	-1.638	-0.712	0.740257917420897	1	0	0.7001	0.7876	0.7876	TRUE	NA
OCLN	NA	0	0	1	0	0	1	0	0	1	0	0	1	0.32	0	0	0	1.061	0.085	0.96655821193756	1	0	0.0064	0.0064	0.0064	TRUE	NA
OCRL	NA	1	3	1	1	2	3	1	3	1	1	2	3	1.83	2	1	2	2.577	1.365	0.514631542882303	1	0	2.8203	1.4001	1.4001	TRUE	NA
ODC1	NA	0	0	1	1	5	3	0	0	1	1	5	3	1.62	0	1	4	4.154	2.054	0.443137315717335	1	0	4.0211	2.8195	2.8195	TRUE	NA
ODF2	NA	0	1	2	0	0	3	0	1	2	0	0	3	0.98	0	1	2	-1.721	-0.783	0.819158647601989	1	0	3.8975	4.7068	4.7068	TRUE	NA
ODF2L	NA	1	0	0	2	0	0	1	0	0	2	0	0	0.47	0	1	0	-4.892	-2.29	0.210184959289376	1	0	0.0774	0.0813	0.0813	TRUE	NA
ODR4	NA	0	2	0	1	0	0	0	2	0	1	0	0	0.51	1	0	0	-2.238	-1.162	0.552903864711838	1	0	0.121	0.1275	0.1275	TRUE	NA
OFD1	NA	0	0	0	0	1	1	0	0	0	0	1	1	0.33	0	0	1	5.768	2.528	0.15348994881283	1	0	0.0072	0.0072	0.0072	TRUE	NA
OGA	NA	1	2	2	2	4	1	1	2	2	2	4	1	1.97	2	2	2	1.255	0.327	0.863803839096396	1	0	2.2843	1.2883	1.2883	TRUE	NA
OGDH	NA	3	2	4	3	1	4	3	2	4	3	1	4	2.77	2	4	2	-1.378	-0.463	0.755864047978425	1	0	1.0522	0.7156	0.7156	TRUE	NA
OGFOD1	NA	1	2	2	0	1	0	1	2	2	0	1	0	1.01	2	1	0	-1.505	-0.59	0.849978818539091	1	0	4.2156	3.2077	3.2077	TRUE	NA
OGFOD3	NA	1	0	0	0	0	1	1	0	0	0	0	1	0.34	0	0	0	2.884	1.528	0.454873197435634	1	0	0.0086	0.0087	0.0087	TRUE	NA
OGFR	NA	2	2	1	0	0	0	2	2	1	0	0	0	0.86	2	0	0	-2.429	-1.28	0.67847252159098	1	0	2.6446	2.6735	2.6735	TRUE	NA
OGFRL1	NA	0	1	0	0	0	1	0	1	0	0	0	1	0.34	0	0	0	2.651	1.406	0.463766873498318	1	0	0.0093	0.0093	0.0093	TRUE	NA
OGT	NA	0	4	0	0	1	1	0	4	0	0	1	1	1.04	2	0	1	6.291	2.653	0.45875864250193	1	0	4.4392	4.6546	4.6546	TRUE	NA
OIP5-AS1	NA	1	1	0	1	1	0	1	1	0	1	1	0	0.67	1	0	0	1.064	0.09	0.969493090350879	1	0	0.7365	0.6781	0.6781	TRUE	NA
OLA1	NA	2	0	5	3	0	5	2	0	5	3	0	5	2.4	1	4	2	-1.463	-0.549	0.790463168591224	1	2.9116	1.4273	1.7326	1.7326	TRUE	NA
OLFM1	NA	0	0	0	0	0	2	0	0	0	0	0	2	0.32	0	0	1	5.057	2.338	0.196205987311535	1	0	0.0067	0.0067	0.0067	TRUE	NA
OLFM2	NA	1	1	3	1	4	2	1	1	3	1	4	2	1.96	1	2	3	1.645	0.718	0.700162052056	1	0	2.3071	1.2121	1.2121	TRUE	NA
OLFM3	NA	1	0	1	1	2	8	1	0	1	1	2	8	2.1	0	1	5	5.106	2.352	0.243435553704823	1	0	1.9186	1.3496	1.3496	TRUE	NA
OLFML2A	NA	0	7	0	0	0	0	0	7	0	0	0	0	1.25	4	0	0	1	0	1	1	10	5.3982	10	10	TRUE	NA
OLFML3	NA	3	2	3	3	6	3	3	2	3	3	6	3	3.28	2	3	4	1.53	0.613	0.626192888039791	1	0	0.7511	0.4786	0.4786	TRUE	NA
